802,1,1620,1037,140,477,1,1,1
802,3,1079,1086,116,412,1,1,1
802,4,1325,1072,95,288,1,1,1
802,8,846,1102,54,200,1,1,1
802,10,1819,1072,69,185,1,1,1
803,1,1623,1034,139,480,1,1,1
803,3,1086,1085,121,413,1,1,1
803,4,1325,1070,93,290,1,1,1
803,8,847,1101,56,201,1,1,1
803,10,1820,1072,66,183,1,1,1
804,1,1627,1031,136,483,1,1,1
804,3,1094,1084,126,415,1,1,1
804,4,1326,1069,91,291,1,1,1
804,8,847,1101,58,201,1,1,1
804,10,1820,1071,64,183,1,1,1
805,1,1630,1028,135,486,1,1,1
805,3,1102,1083,130,416,1,1,1
805,4,1326,1068,90,292,1,1,1
805,8,848,1100,59,202,1,1,1
805,10,1820,1070,62,183,1,1,1
806,1,1633,1025,133,488,1,1,1
806,2,1165,1086,101,231,1,1,1
806,3,1109,1081,134,417,1,1,1
806,4,1326,1066,88,293,1,1,1
806,5,1057,1089,134,298,1,1,1
806,8,847,1100,61,202,1,1,1
806,10,1820,1069,59,181,1,1,1
807,1,1636,1025,133,484,1,1,1
807,2,1168,1086,98,231,1,1,1
807,3,1111,1082,140,416,1,1,1
807,4,1326,1067,86,294,1,1,1
807,5,1055,1088,124,300,1,1,1
807,8,848,1100,61,201,1,1,1
807,10,1821,1070,60,181,1,1,1
808,1,1638,1025,133,479,1,1,1
808,2,1170,1085,96,232,1,1,1
808,3,1113,1083,144,415,1,1,1
808,4,1325,1067,85,295,1,1,1
808,5,1052,1087,114,300,1,1,1
808,8,848,1100,61,201,1,1,1
808,10,1820,1070,61,180,1,1,1
809,1,1641,1025,132,474,1,1,1
809,2,1173,1084,92,233,1,1,1
809,3,1115,1084,149,413,1,1,1
809,4,1325,1067,83,296,1,1,1
809,5,1050,1086,104,300,1,1,1
809,8,849,1100,60,200,1,1,1
809,10,1820,1070,62,180,1,1,1
810,1,1643,1026,132,469,1,1,1
810,2,1175,1083,90,233,1,1,1
810,3,1117,1085,154,411,1,1,1
810,4,1325,1067,81,296,1,1,1
810,5,1047,1085,94,300,1,1,1
810,8,849,1099,60,200,1,1,1
810,10,1820,1070,62,180,1,1,1
811,1,1645,1025,130,464,1,1,1
811,2,1177,1082,86,233,1,1,1
811,3,1118,1085,159,410,1,1,1
811,4,1324,1067,79,296,1,1,1
811,5,1045,1084,83,300,1,1,1
811,8,849,1099,59,199,1,1,1
811,10,1820,1070,62,179,1,1,1
812,1,1649,1026,137,462,1,1,1
812,2,1184,1082,85,233,1,1,1
812,3,1119,1084,159,411,1,1,1
812,4,1324,1067,78,297,1,1,1
812,5,1035,1084,88,299,1,1,1
812,8,849,1099,59,199,1,1,1
812,10,1820,1069,63,180,1,1,1
813,1,1652,1026,144,459,1,1,1
813,2,1191,1082,84,232,1,1,1
813,3,1119,1082,159,413,1,1,1
813,4,1323,1066,79,298,1,1,1
813,5,1025,1083,93,299,1,1,1
813,8,849,1098,59,199,1,1,1
813,10,1820,1068,63,180,1,1,1
814,1,1656,1026,150,457,1,1,1
814,2,1197,1081,83,232,1,1,1
814,3,1120,1080,159,414,1,1,1
814,4,1322,1065,79,299,1,1,1
814,5,1015,1083,99,298,1,1,1
814,8,849,1098,59,199,1,1,1
814,10,1820,1067,63,181,1,1,1
815,1,1659,1026,156,454,1,1,1
815,2,1204,1081,81,231,1,1,1
815,3,1120,1079,159,414,1,1,1
815,4,1322,1064,78,300,1,1,1
815,5,1005,1082,104,299,1,1,1
815,8,849,1098,59,198,1,1,1
815,10,1820,1066,63,182,1,1,1
816,1,1662,1025,162,451,1,1,1
816,2,1210,1080,80,230,1,1,1
816,3,1120,1076,159,415,1,1,1
816,4,1321,1062,77,300,1,1,1
816,5,994,1081,109,298,1,1,1
816,8,849,1097,58,198,1,1,1
816,10,1820,1064,62,182,1,1,1
817,1,1664,1025,171,451,1,1,1
817,3,1128,1076,156,413,1,1,1
817,4,1321,1063,77,301,1,1,1
817,5,988,1082,115,297,1,1,1
817,8,848,1096,58,198,1,1,1
817,10,1820,1064,63,182,1,1,1
818,1,1666,1025,178,450,1,1,1
818,3,1136,1075,152,410,1,1,1
818,4,1320,1063,77,301,1,1,1
818,5,981,1083,121,296,1,1,1
818,8,848,1095,57,199,1,1,1
818,10,1820,1063,63,183,1,1,1
819,1,1667,1024,187,450,1,1,1
819,3,1144,1074,148,407,1,1,1
819,4,1319,1063,76,300,1,1,1
819,5,975,1084,126,295,1,1,1
819,8,847,1093,57,200,1,1,1
819,10,1820,1063,63,182,1,1,1
820,1,1669,1024,194,448,1,1,1
820,3,1152,1073,144,404,1,1,1
820,4,1319,1063,75,300,1,1,1
820,5,968,1085,132,293,1,1,1
820,8,847,1092,55,200,1,1,1
820,10,1819,1062,64,182,1,1,1
821,1,1671,1023,202,448,1,1,1
821,3,1160,1072,140,401,1,1,1
821,4,1318,1063,75,300,1,1,1
821,5,962,1086,137,292,1,1,1
821,8,846,1091,55,200,1,1,1
821,10,1819,1061,64,182,1,1,1
822,1,1678,1022,199,448,1,1,1
822,3,1174,1070,132,402,1,1,1
822,4,1320,1061,75,301,1,1,1
822,5,965,1084,133,293,1,1,1
822,8,850,1091,56,199,1,1,1
822,10,1823,1061,63,182,1,1,1
823,1,1685,1021,196,447,1,1,1
823,3,1188,1068,123,403,1,1,1
823,4,1323,1060,74,302,1,1,1
823,5,968,1083,130,294,1,1,1
823,8,853,1090,57,199,1,1,1
823,10,1826,1061,63,181,1,1,1
824,1,1691,1020,194,447,1,1,1
824,3,1202,1066,115,404,1,1,1
824,4,1325,1058,74,303,1,1,1
824,5,971,1081,126,295,1,1,1
824,8,857,1090,58,199,1,1,1
824,10,1830,1061,62,181,1,1,1
825,1,1698,1019,191,447,1,1,1
825,3,1216,1064,107,405,1,1,1
825,4,1327,1056,74,304,1,1,1
825,5,974,1079,123,297,1,1,1
825,8,861,1090,58,198,1,1,1
825,10,1833,1061,62,181,1,1,1
826,1,1704,1017,188,446,1,1,1
826,3,1229,1061,98,405,1,1,1
826,4,1329,1054,73,304,1,1,1
826,5,977,1077,119,297,1,1,1
826,8,864,1089,59,197,1,1,1
826,10,1836,1060,60,180,1,1,1
827,1,1714,1017,184,445,1,1,1
827,3,1236,1063,113,402,1,1,1
827,4,1334,1054,73,304,1,1,1
827,5,981,1076,112,297,1,1,1
827,8,869,1088,59,197,1,1,1
827,10,1842,1060,60,181,1,1,1
828,1,1724,1016,178,444,1,1,1
828,3,1242,1064,127,399,1,1,1
828,4,1337,1054,73,303,1,1,1
