1,1,278,422,87,328,1,1,1
1,2,1668,395,131,402,1,1,1
2,1,279,420,87,326,1,1,1
2,2,1668,400,131,402,1,1,1
3,1,279,422,83,327,1,1,1
3,2,1683,398,131,402,1,1,1
4,1,275,421,83,323,1,1,1
4,2,1684,399,131,402,1,1,1
5,1,275,426,83,323,1,1,1
5,2,1684,399,131,402,1,1,1
6,1,275,427,83,323,1,1,1
6,2,1669,391,131,402,1,1,1
7,1,276,424,91,326,1,1,1
7,2,1667,401,131,402,1,1,1
8,1,271,427,91,326,1,1,1
8,2,1675,389,131,402,1,1,1
9,1,272,427,91,326,1,1,1
9,2,1667,395,131,402,1,1,1
10,1,271,428,91,326,1,1,1
10,2,1669,390,131,402,1,1,1
11,1,273,419,87,326,1,1,1
11,2,1669,391,131,402,1,1,1
12,1,274,421,87,326,1,1,1
12,2,1663,388,131,402,1,1,1
13,1,273,422,87,326,1,1,1
13,2,1670,397,131,402,1,1,1
14,1,273,423,87,326,1,1,1
14,2,1669,395,131,402,1,1,1
15,1,274,422,87,326,1,1,1
15,2,1678,394,131,402,1,1,1
16,1,273,423,87,326,1,1,1
16,2,1659,396,131,402,1,1,1
17,1,274,422,87,326,1,1,1
17,2,1666,398,131,402,1,1,1
18,1,273,423,87,326,1,1,1
18,2,1660,393,131,402,1,1,1
19,1,273,426,99,326,1,1,1
19,2,1658,399,131,402,1,1,1
20,1,268,427,99,326,1,1,1
20,2,1650,395,131,402,1,1,1
21,1,270,421,99,326,1,1,1
21,2,1640,390,143,402,1,1,1
22,1,272,428,99,326,1,1,1
22,2,1654,388,143,402,1,1,1
23,1,273,417,99,326,1,1,1
23,2,1654,388,143,402,1,1,1
24,1,269,424,99,326,1,1,1
24,2,1647,398,143,402,1,1,1
25,1,267,420,99,326,1,1,1
25,2,1646,394,143,402,1,1,1
26,1,268,418,99,337,1,1,1
26,2,1636,393,143,402,1,1,1
27,1,267,423,99,337,1,1,1
27,2,1643,389,143,402,1,1,1
28,1,271,413,99,337,1,1,1
28,2,1641,391,143,402,1,1,1
29,1,269,423,99,337,1,1,1
29,2,1636,385,150,422,1,1,1
30,1,268,423,99,337,1,1,1
30,2,1632,388,150,416,1,1,1
31,1,267,423,99,337,1,1,1
31,2,1636,390,143,402,1,1,1
32,1,268,423,106,321,1,1,1
32,2,1634,388,143,402,1,1,1
33,1,269,416,103,334,1,1,1
33,2,1631,386,143,402,1,1,1
34,1,275,421,94,321,1,1,1
34,2,1631,390,146,415,1,1,1
35,1,270,423,94,321,1,1,1
35,2,1633,388,144,409,1,1,1
36,1,271,418,94,334,1,1,1
36,2,1631,388,146,410,1,1,1
37,1,271,417,94,341,1,1,1
37,2,1626,391,146,406,1,1,1
38,1,271,421,94,341,1,1,1
38,2,1625,391,136,403,1,1,1
39,1,270,421,94,341,1,1,1
39,2,1624,384,136,403,1,1,1
40,1,274,429,90,325,1,1,1
40,2,1621,390,136,403,1,1,1
41,1,273,428,90,325,1,1,1
41,2,1619,387,125,403,1,1,1
42,1,273,418,90,336,1,1,1
42,2,1614,389,117,403,1,1,1
43,1,273,424,90,336,1,1,1
43,2,1615,389,104,403,1,1,1
44,1,273,424,90,336,1,1,1
44,2,1616,392,104,403,1,1,1
45,1,274,423,90,336,1,1,1
45,2,1616,394,99,399,1,1,1
46,1,273,424,90,336,1,1,1
46,2,1597,399,125,384,1,1,1
47,1,274,424,90,336,1,1,1
47,2,1582,400,144,384,1,1,1
48,1,274,415,97,336,1,1,1
48,2,1583,403,144,384,1,1,1
49,1,274,417,103,336,1,1,1
49,2,1575,402,144,384,1,1,1
50,1,272,414,105,336,1,1,1
50,2,1571,399,144,384,1,1,1
51,1,274,415,102,336,1,1,1
51,2,1572,394,144,384,1,1,1
52,1,268,423,102,336,1,1,1
52,2,1568,403,144,384,1,1,1
53,1,266,424,102,336,1,1,1
53,2,1568,396,144,384,1,1,1
54,1,267,425,102,336,1,1,1
54,2,1565,396,144,384,1,1,1
55,1,267,426,102,336,1,1,1
55,2,1566,394,137,394,1,1,1
56,1,266,425,102,336,1,1,1
56,2,1562,396,137,398,1,1,1
57,1,266,426,102,336,1,1,1
57,2,1559,396,137,402,1,1,1
58,1,267,425,102,336,1,1,1
58,2,1559,391,137,402,1,1,1
59,1,267,425,102,336,1,1,1
59,2,1556,389,130,402,1,1,1
60,1,271,429,112,319,1,1,1
60,2,1554,382,130,402,1,1,1
61,1,267,424,112,332,1,1,1
61,2,1521,397,129,402,1,1,1
62,1,267,432,128,332,1,1,1
62,2,1532,389,121,402,1,1,1
63,1,271,421,131,332,1,1,1
63,2,1536,388,121,402,1,1,1
64,1,270,423,131,332,1,1,1
64,2,1517,384,121,402,1,1,1
65,1,277,422,131,332,1,1,1
65,2,1508,404,121,386,1,1,1
66,1,274,428,157,332,1,1,1
66,2,1487,401,159,386,1,1,1
67,1,274,424,157,332,1,1,1
67,2,1479,400,159,386,1,1,1
68,1,268,419,157,332,1,1,1
68,2,1458,405,188,386,1,1,1
69,1,271,424,157,332,1,1,1
69,2,1445,403,188,386,1,1,1
70,1,275,417,157,332,1,1,1
70,2,1445,402,188,386,1,1,1
71,1,271,427,157,332,1,1,1
