1,1,1370,615,108,187,1,1,1
1,2,1119,616,78,207,1,1,1
1,3,1090,589,55,156,1,1,1
1,4,698,520,30,107,1,1,1
1,5,583,479,27,56,1,1,1
2,1,1368,615,106,187,1,1,1
2,2,1120,612,83,207,1,1,1
2,3,1095,589,55,156,1,1,1
2,4,697,524,31,98,1,1,1
2,5,584,479,27,56,1,1,1
3,1,1376,613,94,187,1,1,1
3,2,1118,615,87,207,1,1,1
3,3,1095,594,58,156,1,1,1
3,4,694,523,33,98,1,1,1
3,5,583,479,27,56,1,1,1
4,1,1370,613,96,184,1,1,1
4,2,1119,618,87,207,1,1,1
4,3,1097,594,58,152,1,1,1
4,4,695,523,31,99,1,1,1
4,5,585,479,27,56,1,1,1
5,1,1365,613,94,187,1,1,1
5,2,1120,618,87,207,1,1,1
5,3,1096,598,62,150,1,1,1
5,4,695,524,31,97,1,1,1
5,5,584,478,27,56,1,1,1
6,1,1363,611,91,187,1,1,1
6,2,1121,617,87,207,1,1,1
6,3,1099,595,64,156,1,1,1
6,4,695,522,31,99,1,1,1
6,5,586,477,27,56,1,1,1
7,1,1369,612,72,180,1,1,1
7,2,1125,616,87,207,1,1,1
7,3,1097,599,70,155,1,1,1
7,4,695,520,31,101,1,1,1
7,5,586,478,27,60,1,1,1
8,1,1362,613,78,180,1,1,1
8,2,1128,618,82,207,1,1,1
8,3,1097,598,76,154,1,1,1
8,4,695,519,31,101,1,1,1
8,5,587,478,27,60,1,1,1
9,1,1352,609,85,183,1,1,1
9,2,1132,619,78,207,1,1,1
9,3,1100,594,69,155,1,1,1
9,4,696,519,31,101,1,1,1
9,5,586,477,27,60,1,1,1
10,1,1344,607,85,183,1,1,1
10,2,1137,619,76,207,1,1,1
10,3,1102,596,68,160,1,1,1
10,4,696,519,31,101,1,1,1
10,5,586,477,27,60,1,1,1
11,1,1342,609,84,183,1,1,1
11,2,1143,621,73,207,1,1,1
11,3,1103,597,68,154,1,1,1
11,4,694,519,31,101,1,1,1
11,5,587,478,27,60,1,1,1
12,1,1337,609,86,183,1,1,1
12,2,1148,620,69,207,1,1,1
12,3,1110,597,63,158,1,1,1
12,4,696,519,31,101,1,1,1
12,5,587,478,27,60,1,1,1
13,1,1332,608,86,183,1,1,1
13,2,1154,621,66,207,1,1,1
13,3,1116,598,57,155,1,1,1
13,4,695,521,31,99,1,1,1
13,5,587,477,27,60,1,1,1
14,1,1330,609,86,183,1,1,1
14,2,1160,618,66,207,1,1,1
14,3,1122,598,52,157,1,1,1
14,4,697,519,31,99,1,1,1
14,5,587,477,27,60,1,1,1
15,1,1325,607,86,183,1,1,1
15,2,1172,622,58,207,1,1,1
15,3,1126,597,58,157,1,1,1
15,4,696,519,31,99,1,1,1
15,5,589,477,27,60,1,1,1
16,1,1320,610,94,183,1,1,1
16,2,1173,624,58,207,1,1,1
16,3,1127,596,66,159,1,1,1
16,4,696,519,31,99,1,1,1
16,5,590,478,27,60,1,1,1
17,1,1315,610,94,183,1,1,1
17,2,1173,621,68,207,1,1,1
17,3,1126,597,66,159,1,1,1
17,4,697,520,31,99,1,1,1
17,5,591,477,27,60,1,1,1
18,1,1315,609,94,183,1,1,1
18,2,1172,624,79,201,1,1,1
18,3,1127,599,71,158,1,1,1
18,4,697,520,33,101,1,1,1
18,5,590,475,27,60,1,1,1
19,1,1319,611,89,183,1,1,1
19,2,1174,625,88,201,1,1,1
19,3,1127,599,73,162,1,1,1
19,4,697,519,33,101,1,1,1
19,5,590,476,27,60,1,1,1
20,1,1319,610,89,183,1,1,1
20,2,1173,625,95,201,1,1,1
20,3,1128,600,73,160,1,1,1
20,4,697,518,33,101,1,1,1
20,5,591,478,27,60,1,1,1
21,1,1317,609,89,183,1,1,1
21,2,1173,625,95,201,1,1,1
21,3,1129,601,73,158,1,1,1
21,4,696,517,33,101,1,1,1
21,5,593,480,27,60,1,1,1
22,1,1318,606,89,183,1,1,1
22,2,1174,625,95,201,1,1,1
22,3,1134,602,71,159,1,1,1
22,4,696,517,33,101,1,1,1
22,5,592,479,27,60,1,1,1
23,1,1315,604,89,183,1,1,1
23,2,1175,625,95,201,1,1,1
23,3,1135,603,71,162,1,1,1
23,4,696,517,33,101,1,1,1
