1502,0,179,59,17,45,1,1,1
1502,1,150,57,15,35,1,1,1
1502,2,226,87,36,105,1,1,1
1503,0,179,59,18,45,1,1,1
1503,1,149,57,15,35,1,1,1
1503,2,225,87,36,104,1,1,1
1504,0,179,59,18,45,1,1,1
1504,1,148,57,15,35,1,1,1
1504,2,223,86,36,104,1,1,1
1505,0,179,59,18,45,1,1,1
1505,2,222,86,36,104,1,1,1
1506,0,179,59,18,45,1,1,1
1506,2,220,86,36,103,1,1,1
1507,0,180,59,17,46,1,1,1
1507,2,219,86,36,102,1,1,1
1508,0,180,59,18,46,1,1,1
1508,2,218,85,35,102,1,1,1
1509,0,180,59,18,46,1,1,1
1509,2,216,85,36,101,1,1,1
1510,0,180,59,18,46,1,1,1
1510,2,215,85,35,101,1,1,1
1511,0,180,59,18,46,1,1,1
1511,2,213,85,36,100,1,1,1
1512,0,180,59,18,46,1,1,1
1512,2,212,84,35,100,1,1,1
1513,0,181,60,18,46,1,1,1
1513,1,139,60,16,31,1,1,1
1513,2,211,84,35,99,1,1,1
1514,0,181,60,18,46,1,1,1
1514,1,138,59,16,32,1,1,1
1514,2,209,84,35,99,1,1,1
1515,0,181,60,18,46,1,1,1
1515,1,137,59,16,32,1,1,1
1515,2,208,84,35,98,1,1,1
1516,0,181,60,18,46,1,1,1
1516,1,136,59,16,32,1,1,1
1516,2,206,83,35,98,1,1,1
1517,0,181,60,18,46,1,1,1
1517,1,135,59,17,32,1,1,1
1517,2,205,83,35,97,1,1,1
1518,0,181,60,18,46,1,1,1
1518,1,135,59,16,32,1,1,1
1518,2,204,83,34,96,1,1,1
1519,0,181,60,19,46,1,1,1
1519,1,134,59,16,32,1,1,1
1519,2,202,83,35,96,1,1,1
1520,0,182,60,18,47,1,1,1
1520,1,133,59,16,32,1,1,1
1520,2,201,82,34,96,1,1,1
1521,0,182,60,18,47,1,1,1
1521,1,132,59,17,32,1,1,1
1521,2,199,82,35,95,1,1,1
1522,0,182,60,18,47,1,1,1
1522,1,131,59,17,32,1,1,1
1522,2,198,82,34,94,1,1,1
1523,0,182,60,18,47,1,1,1
1523,1,131,59,16,32,1,1,1
1523,2,197,82,34,94,1,1,1
1524,0,182,60,19,47,1,1,1
1524,1,130,59,16,32,1,1,1
1524,2,196,82,33,93,1,1,1
1525,0,182,60,19,47,1,1,1
1525,1,129,59,17,32,1,1,1
1525,2,195,82,33,93,1,1,1
1526,0,183,60,18,48,1,1,1
1526,1,128,59,17,32,1,1,1
1526,2,194,82,33,93,1,1,1
1527,0,183,60,18,48,1,1,1
1527,1,127,59,17,32,1,1,1
1527,2,193,82,33,93,1,1,1
1528,0,183,60,18,48,1,1,1
1528,1,127,59,17,32,1,1,1
1528,2,192,82,33,93,1,1,1
1529,0,183,60,19,48,1,1,1
1529,1,126,58,17,33,1,1,1
1529,2,191,82,33,93,1,1,1
1530,0,183,60,19,48,1,1,1
1530,1,125,58,17,33,1,1,1
1530,2,190,82,33,93,1,1,1
1531,0,183,60,19,48,1,1,1
1531,1,125,58,16,33,1,1,1
1531,2,190,83,32,92,1,1,1
1532,0,183,60,19,48,1,1,1
1532,1,124,58,16,33,1,1,1
1532,2,189,82,32,92,1,1,1
1533,0,184,60,18,49,1,1,1
1533,1,123,58,16,33,1,1,1
1533,2,188,82,32,92,1,1,1
1534,0,184,60,19,49,1,1,1
1534,1,123,58,15,33,1,1,1
1534,2,187,82,32,91,1,1,1
1535,0,184,60,19,49,1,1,1
1535,1,122,58,16,33,1,1,1
1535,2,186,82,32,91,1,1,1
1536,0,184,60,19,49,1,1,1
1536,1,121,58,16,33,1,1,1
1536,2,186,82,31,90,1,1,1
1537,0,184,60,19,49,1,1,1
1537,1,121,58,15,33,1,1,1
1537,2,185,82,32,90,1,1,1
1538,0,184,60,19,49,1,1,1
1538,1,120,58,15,33,1,1,1
1538,2,184,81,32,90,1,1,1
1539,0,185,61,19,49,1,1,1
1539,1,119,58,15,33,1,1,1
1539,2,183,81,32,90,1,1,1
1540,0,185,61,19,49,1,1,1
1540,1,119,58,14,33,1,1,1
1540,2,183,81,31,90,1,1,1
1541,0,185,61,19,49,1,1,1
1541,1,118,58,14,33,1,1,1
1541,2,182,81,31,89,1,1,1
1542,0,186,61,19,49,1,1,1
1542,1,117,58,15,33,1,1,1
1542,2,181,81,31,89,1,1,1
1543,0,186,61,19,49,1,1,1
1543,1,117,58,14,33,1,1,1
1543,2,180,81,32,88,1,1,1
1544,0,186,61,19,49,1,1,1
1544,1,116,58,14,33,1,1,1
1544,2,179,80,32,89,1,1,1
1545,0,187,61,19,49,1,1,1
1545,1,115,58,14,33,1,1,1
1545,2,179,80,31,88,1,1,1
1546,0,187,61,19,49,1,1,1
1546,1,115,58,13,33,1,1,1
1546,2,178,80,31,88,1,1,1
1547,0,187,61,20,50,1,1,1
1547,1,114,58,13,33,1,1,1
1547,2,177,80,31,87,1,1,1
1548,0,188,61,19,50,1,1,1
1548,1,113,58,13,33,1,1,1
1548,2,176,80,31,87,1,1,1
1549,0,188,61,19,50,1,1,1
1549,1,113,58,13,34,1,1,1
1549,2,176,80,31,87,1,1,1
1550,0,188,61,20,50,1,1,1
1550,1,112,58,13,34,1,1,1
1550,2,175,79,31,87,1,1,1
1551,0,189,61,19,50,1,1,1
1551,1,111,58,13,34,1,1,1
1551,2,174,79,31,87,1,1,1
1552,0,189,61,20,50,1,1,1
1552,1,110,58,13,34,1,1,1
1552,2,174,79,31,86,1,1,1
1553,0,189,61,20,50,1,1,1
1553,1,110,58,13,34,1,1,1
1553,2,173,79,31,86,1,1,1
1554,0,190,61,19,51,1,1,1
1554,1,109,58,13,34,1,1,1
1554,2,173,79,31,85,1,1,1
1555,0,190,61,20,51,1,1,1
1555,1,108,58,13,34,1,1,1
1555,2,172,79,31,85,1,1,1
1556,0,190,61,20,51,1,1,1
1556,1,107,58,14,34,1,1,1
1556,2,172,78,30,85,1,1,1
1557,0,191,61,19,51,1,1,1
1557,1,107,58,13,34,1,1,1
1557,2,171,78,31,85,1,1,1
1558,0,191,61,20,51,1,1,1
1558,1,106,58,13,34,1,1,1
1558,2,171,78,30,85,1,1,1
1559,0,191,61,20,51,1,1,1
1559,1,105,58,13,34,1,1,1
1559,2,170,78,31,84,1,1,1
1560,0,192,61,20,51,1,1,1
1560,1,105,58,13,34,1,1,1
1560,2,170,78,30,84,1,1,1
1561,0,192,61,20,52,1,1,1
1561,1,104,58,13,34,1,1,1
1561,2,169,78,30,83,1,1,1
1562,0,192,61,20,52,1,1,1
1562,1,103,58,13,34,1,1,1
1562,2,169,78,30,83,1,1,1
1563,0,193,61,20,52,1,1,1
1563,1,102,58,14,34,1,1,1
1563,2,168,77,30,83,1,1,1
1564,0,193,61,20,52,1,1,1
1564,1,102,58,13,34,1,1,1
1564,2,168,77,30,83,1,1,1
1565,0,193,61,21,52,1,1,1
1565,1,101,58,13,34,1,1,1
1565,2,167,77,30,82,1,1,1
1566,0,194,61,20,52,1,1,1
1566,1,100,58,13,34,1,1,1
1566,2,167,77,29,82,1,1,1
1567,0,194,61,20,52,1,1,1
1567,1,100,58,13,34,1,1,1
1567,2,166,77,30,82,1,1,1
1568,0,194,61,21,52,1,1,1
1568,1,99,58,13,34,1,1,1
1568,2,166,77,29,81,1,1,1
1569,0,195,61,20,53,1,1,1
1569,1,98,58,13,34,1,1,1
1569,2,165,77,30,81,1,1,1
1570,0,195,61,20,53,1,1,1
1570,1,97,58,14,34,1,1,1
1570,2,165,76,29,81,1,1,1
1571,0,195,61,21,53,1,1,1
1571,1,97,58,13,34,1,1,1
1571,2,164,76,29,81,1,1,1
1572,0,196,61,20,53,1,1,1
1572,1,96,58,13,34,1,1,1
1572,2,164,76,29,80,1,1,1
1573,0,196,61,21,53,1,1,1
1573,1,95,58,14,34,1,1,1
1573,2,163,76,29,80,1,1,1
1574,0,196,61,21,53,1,1,1
1574,1,95,58,13,34,1,1,1
1574,2,163,76,29,79,1,1,1
1575,0,197,61,20,53,1,1,1
1575,1,94,58,13,34,1,1,1
1575,2,162,76,29,79,1,1,1
1576,0,197,61,21,54,1,1,1
1576,1,93,58,13,34,1,1,1
1576,2,162,76,29,79,1,1,1
1577,0,197,61,21,54,1,1,1
1577,1,92,58,14,34,1,1,1
1577,2,161,75,29,79,1,1,1
1578,0,198,61,21,54,1,1,1
1578,1,92,58,13,34,1,1,1
1578,2,160,75,29,79,1,1,1
1579,0,198,61,21,54,1,1,1
1579,1,91,58,13,34,1,1,1
1579,2,160,75,29,78,1,1,1
1580,0,198,61,21,54,1,1,1
1580,1,90,58,14,34,1,1,1
1580,2,159,75,29,78,1,1,1
1581,0,199,61,21,54,1,1,1
1581,1,90,58,13,34,1,1,1
1581,2,159,75,29,77,1,1,1
1582,0,199,61,21,54,1,1,1
1582,1,89,58,13,34,1,1,1
1582,2,158,75,29,77,1,1,1
1583,0,200,62,21,54,1,1,1
1583,1,88,58,13,34,1,1,1
1583,2,158,74,28,77,1,1,1
1584,0,200,62,21,54,1,1,1
1584,1,87,58,14,34,1,1,1
1584,2,157,74,29,77,1,1,1
1585,0,200,62,21,54,1,1,1
1585,1,87,58,13,34,1,1,1
1585,2,157,74,28,77,1,1,1
1586,0,201,62,21,54,1,1,1
1586,1,86,58,13,34,1,1,1
1586,2,156,74,29,76,1,1,1
1587,0,201,62,21,54,1,1,1
1587,1,85,58,14,34,1,1,1
1587,2,156,74,28,76,1,1,1
1588,0,202,62,21,54,1,1,1
1588,1,85,58,13,34,1,1,1
1588,2,155,74,28,75,1,1,1
1589,0,202,62,21,54,1,1,1
1589,1,84,58,13,34,1,1,1
1589,2,155,74,28,75,1,1,1
1590,0,203,62,21,55,1,1,1
1590,1,83,58,14,34,1,1,1
1590,2,154,73,28,75,1,1,1
1591,0,203,62,21,55,1,1,1
1591,1,82,58,14,34,1,1,1
1591,2,154,73,28,75,1,1,1
1592,0,204,62,21,55,1,1,1
