1,116.00,1407.00,183.00,146.00,347,1,1,1
1,148.00,294.00,9.00,65.00,240,1,1,1
1,178.00,911.00,183.00,110.00,373,1,1,1
1,197.00,1015.00,104.00,91.00,293,1,1,1
1,199.00,718.00,175.00,90.00,375,1,1,1
1,354.00,514.00,155.00,89.00,366,1,1,1
1,560.00,637.00,128.00,77.00,337,1,1,1
1,564.00,854.00,149.00,95.00,344,1,1,1
1,593.00,1692.00,119.00,131.00,271,1,1,1
2,64.00,692.00,487.00,168.00,638,1,1,1
2,65.00,961.00,408.00,186.00,562,1,1,1
2,116.00,1401.00,181.00,145.00,345,1,1,1
2,148.00,294.00,9.00,64.00,239,1,1,1
2,178.00,913.00,184.00,110.00,374,1,1,1
2,197.00,1015.00,104.00,91.00,293,1,1,1
2,199.00,718.00,175.00,90.00,375,1,1,1
2,354.00,514.00,155.00,89.00,366,1,1,1
2,560.00,637.00,128.00,77.00,337,1,1,1
2,564.00,846.00,149.00,93.00,345,1,1,1
2,593.00,1743.00,128.00,138.00,278,1,1,1
3,64.00,702.00,428.00,153.00,591,1,1,1
3,65.00,834.00,378.00,159.00,544,1,1,1
3,116.00,1401.00,181.00,145.00,345,1,1,1
3,148.00,309.00,9.00,63.00,240,1,1,1
3,178.00,913.00,184.00,110.00,374,1,1,1
3,197.00,1015.00,104.00,91.00,293,1,1,1
3,199.00,715.00,173.00,90.00,373,1,1,1
3,354.00,515.00,156.00,89.00,367,1,1,1
3,560.00,641.00,127.00,76.00,336,1,1,1
3,564.00,846.00,149.00,93.00,345,1,1,1
3,593.00,1777.00,138.00,144.00,285,1,1,1
4,64.00,629.00,407.00,145.00,578,1,1,1
4,65.00,744.00,365.00,143.00,538,1,1,1
4,116.00,1401.00,181.00,145.00,345,1,1,1
4,148.00,309.00,9.00,63.00,240,1,1,1
4,178.00,913.00,184.00,110.00,374,1,1,1
4,197.00,1015.00,104.00,91.00,293,1,1,1
4,199.00,715.00,173.00,90.00,373,1,1,1
4,354.00,515.00,156.00,89.00,367,1,1,1
4,560.00,641.00,127.00,76.00,336,1,1,1
4,564.00,846.00,149.00,93.00,345,1,1,1
4,593.00,1791.00,145.00,148.00,291,1,1,1
5,64.00,532.00,376.00,138.00,557,1,1,1
5,65.00,680.00,336.00,128.00,518,1,1,1
5,116.00,1409.00,181.00,145.00,344,1,1,1
5,148.00,308.00,9.00,64.00,239,1,1,1
5,178.00,913.00,184.00,110.00,374,1,1,1
5,197.00,1015.00,104.00,91.00,293,1,1,1
5,199.00,710.00,170.00,89.00,370,1,1,1
5,354.00,515.00,156.00,89.00,367,1,1,1
5,560.00,641.00,127.00,76.00,336,1,1,1
5,564.00,846.00,149.00,93.00,345,1,1,1
5,593.00,1868.00,155.00,158.00,297,1,1,1
6,64.00,406.00,340.00,142.00,535,1,1,1
6,65.00,593.00,311.00,121.00,501,1,1,1
6,116.00,1415.00,183.00,146.00,346,1,1,1
6,148.00,308.00,9.00,64.00,239,1,1,1
6,178.00,913.00,184.00,110.00,374,1,1,1
6,197.00,1034.00,106.00,93.00,294,1,1,1
6,199.00,710.00,170.00,89.00,370,1,1,1
6,354.00,515.00,156.00,89.00,367,1,1,1
6,560.00,641.00,127.00,76.00,336,1,1,1
6,564.00,846.00,149.00,93.00,345,1,1,1
6,593.00,1914.00,162.00,163.00,300,1,1,1
7,64.00,333.00,332.00,146.00,530,1,1,1
7,65.00,483.00,290.00,123.00,488,1,1,1
7,68.00,978.00,491.00,216.00,627,1,1,1
7,116.00,1415.00,183.00,146.00,346,1,1,1
7,148.00,308.00,9.00,64.00,239,1,1,1
7,178.00,913.00,184.00,110.00,374,1,1,1
7,197.00,1055.00,104.00,94.00,291,1,1,1
7,199.00,710.00,170.00,89.00,370,1,1,1
7,354.00,515.00,156.00,89.00,367,1,1,1
7,560.00,641.00,127.00,76.00,336,1,1,1
