1,1,339,644,54,93,1,1,1
1,2,666,649,44,105,1,1,1
1,3,884,584,23,47,1,1,1
1,4,900,587,21,46,1,1,1
1,5,853,577,24,39,1,1,1
1,6,1420,579,26,48,1,1,1
1,7,1439,577,27,49,1,1,1
1,8,1664,575,26,51,1,1,1
1,9,1895,601,25,54,1,1,1
1,10,1433,559,19,33,1,1,1
1,11,1440,559,23,34,1,1,1
1,14,491,719,64,144,1,1,1
1,15,1743,588,27,51,1,1,1
1,18,415,583,35,67,1,1,1
2,1,335,645,54,93,1,1,1
2,2,667,648,46,105,1,1,1
2,3,884,585,23,47,1,1,1
2,4,899,587,22,45,1,1,1
2,5,853,577,24,39,1,1,1
2,6,1420,579,25,48,1,1,1
2,7,1439,577,27,49,1,1,1
2,8,1664,577,25,48,1,1,1
2,9,1894,599,25,56,1,1,1
2,10,1433,559,19,33,1,1,1
2,11,1440,559,23,34,1,1,1
2,14,484,720,69,145,1,1,1
2,15,1743,588,27,51,1,1,1
2,18,415,583,35,67,1,1,1
3,1,336,645,54,93,1,1,1
3,2,667,648,46,105,1,1,1
3,3,884,584,23,47,1,1,1
3,4,899,587,22,45,1,1,1
3,5,853,576,24,39,1,1,1
3,6,1420,579,25,48,1,1,1
3,7,1439,577,27,49,1,1,1
3,8,1664,577,23,48,1,1,1
3,9,1894,599,25,56,1,1,1
3,10,1433,559,19,33,1,1,1
3,11,1440,559,23,34,1,1,1
3,14,482,720,69,145,1,1,1
3,15,1745,588,29,51,1,1,1
3,18,414,583,35,67,1,1,1
4,1,335,645,55,94,1,1,1
4,2,667,648,46,105,1,1,1
4,3,884,584,23,47,1,1,1
4,4,899,587,22,45,1,1,1
4,5,853,576,24,39,1,1,1
4,6,1420,579,24,48,1,1,1
4,7,1439,577,27,49,1,1,1
4,8,1664,577,21,48,1,1,1
4,9,1894,599,25,56,1,1,1
4,10,1433,559,19,33,1,1,1
4,11,1440,559,23,34,1,1,1
4,14,479,720,70,147,1,1,1
4,15,1745,588,31,51,1,1,1
4,18,416,583,33,67,1,1,1
5,1,330,645,57,94,1,1,1
5,2,669,647,46,105,1,1,1
5,3,883,584,24,47,1,1,1
5,4,899,587,22,44,1,1,1
5,5,853,576,24,39,1,1,1
5,6,1420,579,24,48,1,1,1
5,7,1439,577,27,49,1,1,1
5,8,1664,577,21,48,1,1,1
5,9,1893,599,25,56,1,1,1
5,10,1433,559,19,33,1,1,1
5,11,1440,559,23,34,1,1,1
5,14,473,721,72,144,1,1,1
5,15,1745,588,31,52,1,1,1
5,18,416,583,33,67,1,1,1
6,1,329,645,54,94,1,1,1
6,2,670,646,46,105,1,1,1
6,3,883,584,24,47,1,1,1
6,4,899,587,22,44,1,1,1
6,5,853,576,24,39,1,1,1
6,6,1420,579,24,48,1,1,1
6,7,1439,577,27,49,1,1,1
6,8,1664,577,21,48,1,1,1
6,9,1891,599,28,56,1,1,1
6,10,1433,559,19,33,1,1,1
6,11,1440,559,23,34,1,1,1
6,14,472,721,72,144,1,1,1
6,15,1745,588,31,52,1,1,1
6,18,416,583,33,67,1,1,1
7,1,324,646,57,94,1,1,1
7,2,669,646,46,105,1,1,1
7,3,883,584,23,47,1,1,1
7,4,899,586,22,46,1,1,1
7,5,853,576,24,39,1,1,1
7,6,1420,579,25,47,1,1,1
7,7,1440,577,27,49,1,1,1
7,8,1662,577,21,48,1,1,1
7,9,1891,599,28,56,1,1,1
7,10,1432,559,19,33,1,1,1
7,11,1440,559,23,34,1,1,1
7,14,468,719,75,146,1,1,1
7,15,1745,588,31,52,1,1,1
7,18,415,583,34,67,1,1,1
8,1,323,645,55,94,1,1,1
8,2,670,644,46,105,1,1,1
8,3,882,584,24,47,1,1,1
8,4,898,586,22,46,1,1,1
8,5,852,576,24,39,1,1,1
8,6,1420,579,25,47,1,1,1
8,7,1440,577,27,49,1,1,1
8,8,1662,577,21,48,1,1,1
8,9,1890,599,28,56,1,1,1
8,10,1432,559,19,33,1,1,1
8,11,1440,559,23,34,1,1,1
8,14,463,719,79,146,1,1,1
8,15,1746,589,32,51,1,1,1
8,18,415,583,34,67,1,1,1
9,1,322,645,53,94,1,1,1
9,2,669,643,46,105,1,1,1
9,3,882,584,24,47,1,1,1
9,4,898,586,22,46,1,1,1
